Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                    TAUMXY
Superelement       Element    Element average value
R200                 176775     -12.2993
R200                 176776    -0.335301
R200                 176777      14.8924
R200                 176778     -1.71333
R200                 176779     -1.01437
R200                 176780    -0.407842
R200                 176781     -10.9552
R200                 176782     0.600898
R200                 176783      1.42157
R200                 176784      1.31869
R200                 176785      1.54822
R200                 176786      1.63019
R200                 176787      1.78968
R200                 176788      2.02682
R200                 176789      2.35407
R200                 176790      2.83741
R200                 176791      3.32713
R200                 176792      3.98739
R200                 176797     -5.49845
R200                 176798     -7.15594
R200                 176799     -7.13853
R200                 176800     0.324354
R200                 176801       14.568
R200                 176802      16.4902
R200                 176803      16.4761
R200                 176804      -1.7813
R200                 176805    -0.657127
R200                 176806    -0.702751
R200                 176807      -0.7776
R200                 176808     -1.02308
R200                 176874      14.9767
R200                 176875      8.01101
R200                 176876    -0.588153
R200                 176877     -15.6998
R200                 176904     -8.62841
R200                 176905      2.47962
R200                 176906      17.6321
R200                 176907      13.5251
R200                 176908      9.42418
R200                 176909      5.35007
R200                 176910      1.25165
R200                 176911     -2.86049
R200                 176912     -6.98193
R200                 176913     -11.0752
R200                 176914     -15.2018
R200                 176915     -19.2647
R200                 176916      -6.5875
R200                 176917     -6.74831
R200                 176918      -0.3094
R200                 176919     -2.43941
R200                 176920     -2.48406
R200                 176921     -2.55631
R200                 176922     -10.5474
R200                 176923    -0.209478
R200                 176924     0.920511
R200                 176925     0.886345
R200                 176926      2.46045
R200                 176927      2.47952
R200                 176928      2.50413
R200                 176929      2.54841
R200                 176930      2.61513
R200                 176931        2.712
R200                 176932      2.73477
R200                 176933      2.78981
R200                 176938      12.8925
R200                 176939      14.5766
R200                 176940      14.5923
R200                 176941     -1.77533
R200                 176942    -0.582516
R200                 176943    -0.585444
R200                 176944    -0.597065
R200                 176945    -0.960216
R200                 176946     -7.64118
R200                 176947     -7.70203
R200                 176948     -7.68919
R200                 176949        4.041
R200                 176950       5.4277
R200                 176951     -4.51026
R200                 176952     -7.40407
R200                 176953     -8.77251
R200                 176954     -7.76511
R200                 176955     -8.66488
R200                 176956     -6.42653
R200                 176957     -6.00117
R200                 176958     -7.13795
R200                 177021      4.51791
R200                 177022     -14.0567
R200                 177023    -0.714159
R200                 177024      4.60453
R200                 177039      8.21695
R200                 177040     -1.14189
R200                 177041     -14.9964
R200                 177042     -11.6013
R200                 177043     -8.18738
R200                 177044     -4.76362
R200                 177045     -1.33585
R200                 177046      2.07752
R200                 177047      5.47554
R200                 177048      8.88549
R200                 177049      12.2169
R200                 177050      15.4166
R200                 177054        1.114
R200                 177055      -13.597
R200                 177056     -11.9014
R200                 177057     -13.6319
R200                 177079      -7.3518
R200                 177080     -9.08544
R200                 177081     -9.18606
R200                 177082     -1.45546
R200                 177083    0.0744208
R200                 177089     -6.78063
R200                 177092     -7.65754
R200                 177093     -7.46555
R200                 177094     -7.20007
R200                 177095       5.8612
R200                 177096      -12.604
R200                 177119      7.68216
R200                 177120     -1.14212
R200                 177121      -14.796
R200                 177122     -11.3705
R200                 177123     -7.93019
R200                 177124      -4.3659
R200                 177125    -0.906556
R200                 177126      2.58617
R200                 177127       6.0542
R200                 177128      9.64254
R200                 177129        13.21
R200                 177130      16.7785
R200                 177131      7.51923
R200                 177132      -4.1813
R200                 177133     -6.28606
R200                 177134     -1.50926
R200                 177135      11.6187
R200                 177136      13.2046
R200                 177137      13.1119
R200                 177138     -1.43418
R200                 177139     0.304606
R200                 177140     0.392267
R200                 177141     0.269688
R200                 177142    -0.923768
R200                 177188      7.68901
R200                 177189      8.77912
R200                 177190      9.21839
R200                 177191      8.59071
R200                 177192      9.34417
R200                 177193       9.7887
R200                 177194      9.54303
R200                 177195      9.89884
R200                 177196      10.0175
R200                 177197     -7.49795
R200                 177198     -7.09158
R200                 177199     -5.93272
R200                 177202      5.64696
R200                 177203       0.3182
R200                 177204     -6.40256
R200                 177205      -3.7758
R200                 177206     -2.14058
R200                 177208     -2.19711
R200                 177209     -1.15587
R200                 177210     -0.82967
R200                 177211    -0.955638
R200                 177212     -1.53036
R200                 177213       1.2749
R200                 177214     0.775879
R200                 177215     0.334329
R200                 177216      1.83815
R200                 177217      1.52601
R200                 177218      1.45689
R200                 177219      1.36217
R200                 177220      1.25975
R200                 177221      1.08922
R200                 177222     0.987969
R200                 177223     0.948825
R200                 177224       1.9588
R200                 177225      1.95043
R200                 177226     -1.21563
R200                 177227      -3.1538
R200                 177228    -0.267185
R200                 177229     -1.28105
R200                 177230     -1.17736
R200                 177232    -0.597456
R200                 177233      3.51648
R200                 177234      2.80155
R200                 177235      1.34721
R200                 177236     -2.26482
R200                 177270      5.29741
R200                 177271     -2.41707
R200                 177361      7.63178
R200                 177362     -2.17452
R200                 177363     -15.5788
R200                 177364     -11.8084
R200                 177365     -8.07648
R200                 177366     -4.59016
R200                 177367    -0.916589
R200                 177368      3.03477
R200                 177369        6.755
R200                 177370      10.5556
R200                 177371      14.3193
R200                 177372      18.2186
R200                 177385      1.47701
R200                 177386      1.54062
R200                 177387      1.79158
R200                 177388      2.20802
R200                 177389      2.80614
R200                 177390      3.54237
R200                 177391      4.65443
R200                 177392    -0.742198
R200                 177393     -8.44757
R200                 177394      1.92007
R200                 177395      1.79334
R200                 177396      1.70413
R200                 177397     -1.87729
R200                 177398     -1.87445
R200                 177399     -1.89916
R200                 177400     -1.93534
R200                 177401      -2.0334
R200                 177402     -2.18537
R200                 177403     -2.34089
R200                 177404      -2.5476
R200                 177405      11.1085
R200                 177406     0.206213
R200                 177407     -3.50782
R200                 177408     -3.43061
R200                 177413     -2.66606
R200                 177414     -2.41778
R200                 177415     -2.38556
R200                 177416     0.701275
R200                 177417      11.4951
R200                 177418      12.9857
R200                 177419      12.9836
R200                 177420     -1.52674
R200                 177421     0.866807
R200                 177422      1.04855
R200                 177423     0.965331
R200                 177424    -0.904059
R200                 177494      15.1166
R200                 177495      3.78581
R200                 177496      -2.3795
R200                 177497       -12.48
R200                 177517     -7.15663
R200                 177521     -8.97354
R200                 177522     -8.85442
R200                 177523     -7.97169
R200                 177524     -6.92556
R200                 177525      -6.2992
R200                 177526     -6.16442
R200                 177527     -7.70636
R200                 177528     -13.7431
R200                 177530     -9.19707
R200                 177531     -9.11186
R200                 177532     -8.50156
R200                 177533     -7.37727
R200                 177534     -6.48605
R200                 177535     -5.81278
R200                 177536     -7.03205
R200                 177537      -14.506
R200                 177539     -9.29983
R200                 177540      -9.1802
R200                 177541     -8.96905
R200                 177542     -8.23643
R200                 177543     -7.41636
R200                 177544     -6.95147
R200                 177545     -7.10653
R200                 177546     -10.5556
R200                 177558     0.789302
R200                 177559     -3.05879
R200                 177560     -2.92501
R200                 177561     -2.62585
R200                 177562     -1.49141
R200                 177563     -11.1727
R200                 177564     -4.28585
R200                 177565      1.06278
R200                 177586      8.51452
R200                 177587      7.35875
R200                 177588      4.88604
R200                 177589      7.99241
R200                 177590      6.37469
R200                 177591      3.77231
R200                 177592       7.2909
R200                 177593      5.51728
R200                 177594         3.32
R200                 177597     -6.28792
R200                 177598      -4.4042
R200                 177650     -8.46725
R200                 177651     -10.0808
R200                 177652     -10.3084
R200                 177653     -12.4815
R200                 177654     -10.2541
R200                 177655     -10.8195
R200                 177660     -6.04851
R200                 177661     -5.79483
R200                 177662     -2.01853
R200                 177663      1.89598
R200                 177664      5.49933
R200                 177665      4.26684
R200                 177666      1.77984
R200                 177667     0.246597
R200                 177668     -3.38122
R200                 177669     -3.37092
R200                 177670     -3.06557
R200                 177671      1.55572
R200                 177673      -4.2847
R200                 177675        3.346
R200                 177695      2.57349
R200                 177696      3.36257
R200                 177697      3.46319
R200                 177698      2.96253
R200                 177699     -4.30272
R200                 177700     -5.05523
R200                 177701     -6.93143
R200                 177702      1.33063
R200                 177718     0.416908
R200                 177720      3.25291
R200                 177721     0.611363
R200                 177722      4.47694
R200                 177724      -4.7038
R200                 177742     0.591884
R200                 177743     -1.65154
R200                 177744     -1.33435
R200                 177745    -0.225274
R200                 177746    -0.341832
R200                 177747    -0.482811
R200                 177749    -0.685859
R200                 177750    -0.970031
R200                 177751     -1.28671
R200                 177752     -1.67829
R200                 177753     0.473788
R200                 177754     -2.73336
R200                 177755    -0.471072
R200                 177756     -1.80405
R200                 177757     -1.72135
R200                 177758      -1.6223
R200                 177759      1.70944
R200                 177761      2.13872
R200                 177784     -1.03471
R200                 177785     -5.29939
R200                 177786     -9.72696
R200                 177787     -5.47291
R200                 177788     -1.23664
R200                 177789      3.05146
R200                 177790       7.4367
R200                 177791      11.8013
R200                 177792      16.1337
R200                 177793     -2.16148
R200                 177794      1.93564
R200                 177795      5.93846
R200                 177796     -15.4016
R200                 177797     -11.8734
R200                 177798     -8.69092
R200                 177799     -5.85563
R200                 177800     -3.28242
R200                 177801    -0.724623
R200                 177802      1.69465
R200                 177803      4.19053
R200                 177804       6.9893
R200                 177805      10.1884
R200                 177806      2.58997
R200                 177807     -2.87064
R200                 177808     -3.96898
R200                 177809    0.0819689
R200                 177810    -0.282629
R200                 177811   -0.0111825
R200                 177812     0.214966
R200                 177813     0.365635
R200                 177814     0.488637
R200                 177815     0.579473
R200                 177816     0.653166
R200                 177817    -0.454631
R200                 177818    -0.496658
R200                 177819    -0.604317
R200                 177820     0.491471
R200                 177821      0.45992
R200                 177822     0.452132
R200                 177823     0.467223
R200                 177824     0.500302
R200                 177825      0.55036
R200                 177826      0.63721
R200                 177827     0.775879
R200                 177828     -4.31064
R200                 177829      4.26506
R200                 177830     -1.03625
R200                 177831      4.47932
R200                 177832    -0.980531
R200                 177833     -7.05512
R200                 177834     -6.97768
R200                 177835     -5.61751
R200                 177836      1.11957
R200                 177837      2.02589
R200                 177838      2.04392
R200                 177839      2.56187
R200                 177840    -0.225566
R200                 177841      7.89099
R200                 177842      7.58531
R200                 177843      6.67114
R200                 177844    0.0382191
R200                 177845      1.52292
R200                 177846      1.49293
R200                 177847      1.19693
R200                 177925      5.90657
R200                 177927     -7.52013
R200                 177929     -1.88544
R200                 177930    -0.878478
R200                 177935      -7.0307
R200                 177936     -6.29576
R200                 177937     -4.77868
R200                 177938     -7.05179
R200                 177939     -4.46877
R200                 177940     -7.31423
R200                 177941     -5.14289
R200                 177942     -7.47203
R200                 177943     -5.40949
R200                 177944     -7.90593
R200                 177945     -5.37726
R200                 177946     -8.63165
R200                 177947     -5.55424
R200                 177948     -9.04747
R200                 177949       -6.267
R200                 177950     -9.07113
R200                 177951       -7.632
R200                 177952     -8.71923
R200                 177953     0.291504
R200                 177954      1.35024
R200                 177955    -0.429522
R200                 177956      0.45799
R200                 177957     -1.34584
R200                 177958    -0.860797
R200                 177959      5.51847
R200                 177960      8.01673
R200                 177961       4.0471
R200                 177962      6.95141
R200                 177963      3.37475
R200                 177964      6.21236
R200                 177965      2.92429
R200                 177966      6.07773
R200                 177967      2.71864
R200                 177968      6.22347
R200                 177969      2.72391
R200                 177970      6.55913
R200                 177971      2.58279
R200                 177972      6.91102
R200                 177973       2.1403
R200                 177974      6.34081
R200                 177975     -1.56315
R200                 177976      1.61748
R200                 177977     -1.70251
R200                 177978      1.53431
R200                 177979     -1.39025
R200                 177980       1.8413
R200                 177981     -1.28798
R200                 177982      1.78973
R200                 178027     -4.17163
R200                 178028      4.53697
R200                 178029      4.17075
R200                 178030      2.77733
R200                 178031      3.38564
R200                 178032      6.46423
R200                 178033      7.37622
R200                 178034       6.3559
R200                 178035      4.81168
R200                 178036     -5.45855
R200                 178037     -1.98876
R200                 178038      1.74553
R200                 178039     -6.89266
R200                 178040     -4.62297
R200                 178041     -4.39331
R200                 178042     -4.77425
R200                 178043     -5.21013
R200                 178044     -5.59323
R200                 178045      -5.8705
R200                 178046     -6.18815
R200                 178047     -4.51793
R200                 178048     -5.33568
R200                 178049     -4.89711
R200                 178050     -4.15403
R200                 178051      6.54386
R200                 178052      1.60055
R200                 178053      1.71556
R200                 178054      1.88733
R200                 178055      2.49136
R200                 178056       5.9935
R200                 178057      4.86155
R200                 178058      5.80528
R200                 178059      2.02391
R200                 178060     -1.31055
R200                 178061      -1.2158
R200                 178062     -1.11391
R200                 178063     -4.23718
R200                 178064     -4.70419
R200                 178065     -4.77211
R200                 178066     -4.99022
R200                 178067     -5.34116
R200                 178068     -5.71698
R200                 178069     -6.00666
R200                 178070     -6.09321
R200                 178071     -5.12935
R200                 178072     -5.42794
R200                 178073      -5.0818
R200                 178074     -4.31264
R200                 178075      12.9419
R200                 178076      3.21266
R200                 178077      1.61443
R200                 178078      2.95049
R200                 178079      3.98725
R200                 178083      4.37377
R200                 178084      1.92819
R200                 178085     0.190675
R200                 178086     -1.10007
R200                 178087     -3.02206
R200                 178088     -4.18273
R200                 178089     -4.64205
R200                 178090      -4.9951
R200                 178094     -6.42871
R200                 178095     -5.12175
R200                 178096      -5.2993
R200                 178097     -5.23859
R200                 178098      -4.5682
R200                 178099       8.5888
R200                 178100      4.39607
R200                 178101      4.53858
R200                 178102      4.24185
R200                 178103      2.12048
R200                 178107      1.77571
R200                 178108      1.74008
R200                 178109     0.736289
R200                 178110    -0.653461
R200                 178111     -2.35722
R200                 178112     -3.51974
R200                 178113     -4.23218
R200                 178114     -4.73814
R200                 178118     -7.06898
R200                 178119     -4.50035
R200                 178120     -5.23081
R200                 178121     -5.48647
R200                 178122     -5.13396
R200                 178123    -0.754818
R200                 178124      7.50099
R200                 178125      7.42753
R200                 178126      5.74923
R200                 178131     0.831813
R200                 178132       1.0547
R200                 178133     0.378832
R200                 178134    -0.714757
R200                 178135     -1.95439
R200                 178136     -3.12448
R200                 178137      -3.8234
R200                 178138     -4.29829
R200                 178142     -7.53027
R200                 178143      -4.0448
R200                 178144     -5.30296
R200                 178145     -5.72454
R200                 178146     -6.13486
R200                 178147      17.6442
R200                 178148      35.1971
R200                 178151      27.1247
R200                 178152       33.827
R200                 178159      22.9546
R200                 178160      23.5388
R200                 178164     -14.6048
R200                 178167      -11.758
R200                 178168     -14.3633
R200                 178170     -12.3448
R200                 178171      23.2628
R200                 178172       25.224
R200                 178173      25.7941
R200                 178174      23.3705
R200                 178175      25.5519
R200                 178176       23.011
R200                 178184      22.2321
R200                 178187      24.7819
R200                 178188      23.0441
R200                 178189      22.3737
R200                 178398      2.61052
R200                 178399      3.44115
R200                 178400      3.35263
R200                 178401      2.52261
R200                 178402      1.79958
R200                 178403     0.999764
R200                 178404    0.0114589
R200                 178405    -0.631509
R200                 178406     0.747484
R200                 178407      6.15414
R200                 178408      8.98461
R200                 178409      7.73506
R200                 178410       1.8588
R200                 178411      2.14283
R200                 178412      2.58785
R200                 178413       2.4682
R200                 178414      2.18948
R200                 178415       1.8333
R200                 178416      1.46995
R200                 178417      1.17651
R200                 178418      1.00192
R200                 178419       6.3914
R200                 178420      9.66078
R200                 178421      4.85111
R200                 178422      1.94762
R200                 178423      1.64368
R200                 178424      1.91072
R200                 178425      2.34878
R200                 178426      2.77355
R200                 178427      3.23921
R200                 178428      3.76601
R200                 178429      4.55527
R200                 178430      5.40556
R200                 178433      5.98468
R200                 178434      2.31582
R200                 178435       1.2255
R200                 178436      1.48893
R200                 178437      2.34419
R200                 178438      3.30128
R200                 178439       4.3143
R200                 178440      5.17482
R200                 178441      4.90158
R200                 178442      2.55203
R200                 178445      3.76848
R200                 178446       1.5864
R200                 178447     0.720984
R200                 178448      1.52819
R200                 178449      2.52252
R200                 178450      3.61054
R200                 178451      4.69987
R200                 178452      5.72902
R200                 178453      5.76168
R200                 178454      1.50611
R200                 178457      2.81635
R200                 178514      2.22229
R200                 178515     -5.46574
R200                 178516     -12.0137
R200                 178517     -7.12501
R200                 178518     -2.37143
R200                 178519      2.42496
R200                 178520      7.22048
R200                 178521      12.0247
R200                 178522      16.2917
R200                 178523     -9.12179
R200                 178524     -4.31592
R200                 178525     0.662586
R200                 178526      1.98817
R200                 178527      0.68414
R200                 178528     -0.38973
R200                 178529    -0.754427
R200                 178530     -0.94366
R200                 178531     -1.05818
R200                 178532     -1.09877
R200                 178533    -0.968109
R200                 178534    -0.387188
R200                 178535     0.483676
R200                 178536    -0.649918
R200                 178537     -2.12263
R200                 178538     -3.28027
R200                 178539    0.0578208
R200                 178540     0.583093
R200                 178541     0.400844
R200                 178542     0.561524
R200                 178543      1.01456
R200                 178544      1.48091
R200                 178545      1.85507
R200                 178546      2.47717
R200                 178547     -1.64863
R200                 178548     -0.27603
R200                 178549      1.31112
R200                 178550    -0.281221
R200                 178551     -0.24977
R200                 178552    -0.111865
R200                 178553     0.103339
R200                 178554     0.253302
R200                 178555     0.229586
R200                 178556    -0.215612
R200                 178557     -1.26674
R200                 178558     -1.27742
R200                 178559     -6.66722
R200                 178560     -1.35884
R200                 178561      4.09894
R200                 178562      2.45887
R200                 178563     -8.47159
R200                 178564     -8.66729
R200                 178565     -7.85858
R200                 178566    -0.283168
R200                 178567    -0.519861
R200                 178568     -1.09992
R200                 178569     -1.38629
R200                 178570      1.35043
R200                 178571     -1.09713
R200                 178572     -2.46736
R200                 178573     -2.76662
R200                 178574    -0.432329
R200                 178575     -3.18009
R200                 178576     -3.12465
R200                 178577     -2.63593
R200                 178578    -0.927551
R200                 178579     -7.78586
R200                 178580    -0.601701
R200                 178581      3.48571
R200                 178669      1.77658
R200                 178670     -5.32953
R200                 178671     -13.7317
R200                 178672     -9.12967
R200                 178673     -4.61626
R200                 178674   -0.0427747
R200                 178675      4.57737
R200                 178676      9.23952
R200                 178677      13.0915
R200                 178683     -1.08249
R200                 178685      6.45555
R200                 178695      1.15175
R200                 178696     -3.27714
R200                 178698      -1.4515
R200                 178699     -1.53822
R200                 178700      5.91004
R200                 178701      3.78261
R200                 178702      2.49768
R200                 178703      2.24772
R200                 178704     0.887015
R200                 178705    0.0623708
R200                 178708      7.79652
R200                 178711      5.61289
R200                 178715      7.06094
R200                 178716      4.57674
R200                 178717       1.2299
R200                 178718      2.32001
R200                 178719     -4.07782
R200                 178720     0.446094
R200                 178721      3.53779
R200                 178722     -4.01213
R200                 178723    -0.900593
R200                 178724      1.09783
R200                 178725      2.58673
R200                 178726       3.5805
R200                 178727      4.71246
R200                 178728      5.99597
R200                 178729      7.68193
R200                 178730      9.31591
R200                 178731      10.6038
R200                 178732      10.8791
R200                 178733      10.4263
R200                 178734     -3.77546
R200                 178735    -0.855828
R200                 178736     0.491713
R200                 178737      1.65256
R200                 178738      2.79685
R200                 178739      4.08016
R200                 178740      5.66796
R200                 178741      7.76827
R200                 178742      10.2243
R200                 178743      12.1767
R200                 178744      13.6033
R200                 178745      14.4783
R200                 178746     -2.58829
R200                 178747     -2.40379
R200                 178748    -0.659319
R200                 178749     0.720732
R200                 178750      2.13646
R200                 178751      3.52629
R200                 178752      5.17182
R200                 178753      7.65547
R200                 178754      10.9354
R200                 178755      13.4879
R200                 178756      15.0509
R200                 178757      15.8031
R200                 178758     -1.41448
R200                 178759     -2.07143
R200                 178760     -1.31274
R200                 178761     0.205019
R200                 178762      1.83424
R200                 178763       3.3507
R200                 178764      4.79397
R200                 178765      6.66933
R200                 178766      11.6517
R200                 178767      14.0499
R200                 178768        15.56
R200                 178769      16.3945
R200                 178770    -0.851823
R200                 178771     -1.50873
R200                 178772    -0.978695
R200                 178773     0.319669
R200                 178774      1.97716
R200                 178775       3.7507
R200                 178776      5.05047
R200                 178777      4.46869
R200                 178778      14.0947
R200                 178779      13.1392
R200                 178780      14.2507
R200                 178781      15.7638
R200                 178782      -1.5627
R200                 178783     -13.9302
R200                 178784     -13.7574
R200                 178785     -10.7122
R200                 178787     -5.46363
R200                 178788     -6.08955
R200                 178789     -5.94744
R200                 178790      6.36041
R200                 178791      5.28714
R200                 178792      6.36311
R200                 178793      6.39487
R200                 178794      1.01877
R200                 178796     -6.22137
R200                 178797     0.787436
R200                 178798     0.372871
R200                 178799     0.566476
R200                 178800     0.763828
R200                 178801      0.94327
R200                 178802      1.11902
R200                 178803      1.27643
R200                 178804      1.44725
R200                 178805     -1.59443
R200                 178806     -1.40427
R200                 178807     -1.33298
R200                 178808      1.18141
R200                 178809      1.00843
R200                 178810     0.903628
R200                 178811     0.852127
R200                 178812     0.831797
R200                 178813     0.836509
R200                 178814     0.867302
R200                 178815     0.974317
R200                 178816     -9.78427
R200                 178817     -10.0307
R200                 178818    -0.505647
R200                 178819      4.31079
R200                 178820      9.10156
R200                 178822     -1.33661
R200                 178824     0.493436
R200                 178881     -6.26494
R200                 178950      34.6034
R200                 178956      28.5618
R200                 178957      28.8666
R200                 178960       3.1098
R200                 178961     -4.68897
R200                 178962      2.68628
R200                 178963      -6.1105
R200                 178964      1.14723
R200                 178965     -6.47716
R200                 178966      9.42974
R200                 178967      4.79871
R200                 178968      7.98606
R200                 178969      4.99673
R200                 178970      7.04913
R200                 178971      5.24754
R200                 178972      6.51306
R200                 178973      5.56333
R200                 178974      6.43554
R200                 178975       5.9719
R200                 178976      5.59594
R200                 178977      5.07322
R200                 178978      6.34424
R200                 178979      5.90453
R200                 179002     -1.41622
R200                 179004      11.7747
R200                 179006     -6.43648
R200                 179007      4.04796
R200                 179008      3.22367
R200                 179011      1.46859
R200                 179012      3.17906
R200                 179013      6.51541
R200                 179014     -1.28547
R200                 179015      -10.843
R200                 179016     -8.00284
R200                 179017     -5.24058
R200                 179018       -2.649
R200                 179019    0.0344869
R200                 179020      2.76687
R200                 179021      5.58367
R200                 179022      8.34243
R200                 179023      11.3673
R200                 179024      14.6531
R200                 179025     -9.68596
R200                 179026     -6.07597
R200                 179027     -2.15079
R200                 179028     -14.3412
R200                 179029     -9.68343
R200                 179030     -4.87193
R200                 179031    -0.023345
R200                 179032      4.80293
R200                 179033      9.63713
R200                 179034      14.5659
R200                 179035      4.50979
R200                 179036     -7.92641
R200                 179037      1.09753
R200                 179038     -8.44751
R200                 179039     -8.23086
R200                 179040     -7.57726
R200                 179041      -2.2781
R200                 179042      -2.7629
R200                 179043     -2.79208
R200                 179044     -2.25691
R200                 179045       3.9578
R200                 179046     -9.64137
R200                 179047     -9.77917
R200                 179048     -9.57606
R200                 179049    -0.208746
R200                 179050     -9.93805
R200                 179051     -9.46179
R200                 179052     -6.93747
R200                 179053     -7.68482
R200                 179054     -13.3392
R200                 179055     -14.9931
R200                 179056     -13.8333
R200                 179057     -19.4101
R200                 179058      22.3569
R200                 179059       7.1732
R200                 179060     -2.42539
R200                 179061      11.8902
R200                 179062      6.84123
R200                 179063      5.61898
R200                 179064      5.49646
R200                 179065      5.39361
R200                 179066      5.17071
R200                 179067      5.01382
R200                 179068      5.68297
R200                 179069      4.69159
R200                 179070      3.88762
R200                 179071      4.01252
R200                 179072     -3.97285
R200                 179073     -12.8364
R200                 179074     -8.06462
R200                 179075     -7.83391
R200                 179076     -6.99319
R200                 179077     -6.36385
R200                 179078     -12.1272
R200                 179079     -10.3122
R200                 179080      -11.312
R200                 179081      -6.3609
R200                 179082      6.69625
R200                 179083      5.36108
R200                 179084       3.3554
R200                 179085       7.8474
R200                 179086      7.48178
R200                 179087      6.77734
R200                 179088      6.49251
R200                 179089      6.71673
R200                 179090      7.23507
R200                 179091      8.32361
R200                 179092      10.2465
R200                 179097     -23.8453
R200                 179098       -10.92
R200                 179099     -8.52905
R200                 179100     -9.80051
R200                 179101     -9.97633
R200                 179105     -8.41757
R200                 179106     -2.15313
R200                 179107      1.59096
R200                 179108      3.03664
R200                 179109      6.02327
R200                 179110      7.22517
R200                 179111      7.29983
R200                 179112      7.37197
R200                 179113      7.77694
R200                 179114      8.23981
R200                 179115       8.3484
R200                 179116      7.30266
R200                 179121     -20.4219
R200                 179122     -13.6419
R200                 179123     -11.8787
R200                 179124     -10.7333
R200                 179125     -6.01939
R200                 179129     -4.15751
R200                 179130     -3.02465
R200                 179131    -0.635816
R200                 179132      2.22027
R200                 179133      5.37933
R200                 179134       6.6637
R200                 179135      7.41887
R200                 179136      7.92877
R200                 179137      8.13304
R200                 179138      8.53857
R200                 179139      8.46506
R200                 179140      6.22192
R200                 179145     -12.7695
R200                 179146     -15.3332
R200                 179147     -13.8326
R200                 179148     -11.8339
R200                 179149     -9.60683
R200                 179153     -5.89038
R200                 179154     -2.61935
R200                 179155    -0.660128
R200                 179156        2.651
R200                 179157      5.69299
R200                 179158      6.16032
R200                 179159      7.57561
R200                 179160      8.57897
R200                 179161      7.76085
R200                 179162      8.29077
R200                 179163      8.21479
R200                 179164      7.14586
R200                 179268     -9.23188
R200                 179269      11.4709
R200                 179322      4.00314
R200                 179323      2.68557
R200                 179324    -0.310465
R200                 179325      12.8854
R200                 179333      6.76155
R200                 179334      4.62524
R200                 179335      2.28567
R200                 179336    -0.952511
R200                 179345      6.01711
R200                 179346      4.12997
R200                 179347      3.47409
R200                 179348      3.56036
R200                 179357      5.81161
R200                 179358      4.09766
R200                 179359      4.22233
R200                 179360      4.76319
R200                 179361      12.4376
R200                 179369      4.33539
R200                 179370      4.03321
R200                 179371      4.99624
R200                 179372      5.69743
R200                 179381     -1.99768
R200                 179382      4.51751
R200                 179383      6.59975
R200                 179384      7.72757
R200                 179445      7.65667
R200                 179446     -1.89635
R200                 179447     -10.1812
R200                 179448     -6.54697
R200                 179449     -2.94009
R200                 179450     0.584987
R200                 179451      4.43604
R200                 179452      8.58984
R200                 179453      13.1093
R200                 179454     -6.23587
R200                 179455     -1.23662
R200                 179456      3.29891
R200                 179457     -15.3786
R200                 179458     -11.3813
R200                 179459     -7.77115
R200                 179460     -4.64049
R200                 179461     -1.57024
R200                 179462      1.41101
R200                 179463      4.37091
R200                 179464      7.33631
R200                 179465      10.6015
R200                 179466      14.2063
R200                 179467      2.58437
R200                 179468     -8.15972
R200                 179469       -7.545
R200                 179470      -2.6271
R200                 179471      2.29933
R200                 179472      3.33944
R200                 179473      3.54877
R200                 179474      3.12043
R200                 179475      2.60962
R200                 179476      1.95335
R200                 179477      1.20412
R200                 179478      8.61996
R200                 179479       9.0915
R200                 179480      9.64051
R200                 179481     -7.96835
R200                 179482     -7.63835
R200                 179483     -7.42266
R200                 179484     -7.32329
R200                 179485     -7.33468
R200                 179486     -7.50028
R200                 179487     -7.77478
R200                 179488     -8.23268
R200                 179489       8.9249
R200                 179490      8.83567
R200                 179491       6.1301
R200                 179492      4.38944
R200                 179493      0.55557
R200                 179494     -8.66994
R200                 179495     -8.76497
R200                 179496     -7.40055
R200                 179497      1.48606
R200                 179498     -1.52174
R200                 179499     -2.08329
R200                 179500     -1.27982
R200                 179501     -1.84287
R200                 179502      9.98015
R200                 179503      9.61466
R200                 179504      9.04136
R200                 179505   -0.0500201
R200                 179506     -1.58403
R200                 179507     -1.58129
R200                 179508      -1.3673
R200                 179509     -9.32135
R200                 179510     -3.15279
R200                 179512       1.6391
R200                 179513     -11.5009
R200                 179601      3.23567
R200                 179602      5.04441
R200                 179603      3.79105
R200                 179604      5.28991
R200                 179640     -4.01935
R200                 179641      1.35294
R200                 179642      1.61739
R200                 179643    -0.462399
R200                 179644     -2.42487
R200                 179645     0.648361
R200                 179646     0.414058
R200                 179647     0.120219
R200                 179648      4.31569
R200                 179649     -2.16099
R200                 179650     -2.51483
R200                 179651     -0.99919
R200                 179652      6.46705
R200                 179653     -2.41007
R200                 179654      -3.1529
