Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                     SIGMX
Superelement       Element    Element average value
R200                 175682     0.528924
R200                 175683     0.453263
R200                 175684     0.267655
R200                 175685   -0.0367681
R200                 175686    -0.333097
R200                 175687     -0.41149
R200                 175688    -0.159688
R200                 175689     -4.27501
R200                 175690     -6.11598
R200                 175691     -4.57494
R200                 175692     -2.96493
R200                 175693     -1.92679
R200                 175694     -1.24713
R200                 175695    -0.841817
R200                 175696    -0.590874
R200                 175697     -0.37287
R200                 175698    -0.225531
R200                 175699     -0.11778
R200                 175700    0.0191165
R200                 175701     0.111707
R200                 175702     0.159838
R200                 175703     0.197659
R200                 175704     0.228333
R200                 175705     0.208583
R200                 175706      0.21769
R200                 175707     0.291665
R200                 175708     0.319935
R200                 175804     -9.54764
R200                 175805     -4.95902
R200                 175806    -0.459479
R200                 175807     0.616188
R200                 175812     -24.4092
R200                 175813     -28.1511
R200                 175814     -12.8629
R200                 175815      12.7831
R200                 175825      3.28824
R200                 175826     -3.95426
R200                 175827     -2.67287
R200                 175828       0.9536
R200                 175829      3.99088
R200                 175830       6.8375
R200                 175831       9.3294
R200                 175832      10.4358
R200                 175833      11.5136
R200                 175834      11.7252
R200                 175835      11.4689
R200                 175844     0.178717
R200                 175845      1.17747
R200                 175846     -1.32552
R200                 175847      1.37847
R200                 175848      5.97426
R200                 175849      1.23849
R200                 175850      2.31756
R200                 175851        7.061
R200                 175852      4.70324
R200                 175853      2.83026
R200                 175854      2.23253
R200                 175855      2.22586
R200                 175856      2.19081
R200                 175857      2.21398
R200                 175858      2.23899
R200                 175859      2.27787
R200                 175860       2.3334
R200                 175861      2.34909
R200                 175862        2.523
R200                 175863      2.53111
R200                 175864      2.60301
R200                 175865      2.47197
R200                 175866      2.73871
R200                 175867      2.36715
R200                 175868     0.626901
R200                 175869     -4.50495
R200                 175925     -4.48045
R200                 175926    -0.649352
R200                 175927     0.482222
R200                 175928      0.98904
R200                 175929     -9.53484
R200                 175930     -5.07011
R200                 175931    -0.460504
R200                 175932     0.628667
R200                 175933    -0.450215
R200                 175934     0.333171
R200                 175935   -0.0862218
R200                 175936    -0.258984
R200                 175954     -20.1337
R200                 175956     -27.8379
R200                 175957     -11.6664
R200                 175958    -0.162861
R200                 175968      0.54284
R200                 175969      3.77368
R200                 175970     -3.27277
R200                 175971     -1.80084
R200                 175972      1.73483
R200                 175973      4.85902
R200                 175974      7.67482
R200                 175975      10.1382
R200                 175976      11.0306
R200                 175977      12.0273
R200                 175978      12.0957
R200                 175979      11.6755
R200                 175988     -1.38781
R200                 175989     -2.32011
R200                 175990     -3.51799
R200                 175991    -0.464667
R200                 175992     0.679448
R200                 175993      2.60907
R200                 175994      7.73908
R200                 175995      5.16234
R200                 175996      2.99278
R200                 175997      2.70583
R200                 175998      2.55342
R200                 175999      2.54588
R200                 176000      2.57164
R200                 176001      2.61063
R200                 176002      2.64868
R200                 176003      2.67602
R200                 176004      2.68466
R200                 176005      2.66462
R200                 176006      2.61446
R200                 176007      2.54191
R200                 176008      2.44563
R200                 176009      2.24083
R200                 176010      1.82037
R200                 176011    -0.340622
R200                 176012     -5.76352
R200                 176063     0.748115
R200                 176064    -0.363458
R200                 176065      -4.9611
R200                 176066     -9.43672
R200                 176067    -0.373896
R200                 176068   -0.0519614
R200                 176069     0.318544
R200                 176070     -0.63489
R200                 176083     -13.4843
R200                 176084     -1.39547
R200                 176085      1.27078
R200                 176086      6.35406
R200                 176107      -39.276
R200                 176108     -27.5525
R200                 176109     -18.7926
R200                 176110    -0.304581
R200                 176123    -0.857327
R200                 176124    -0.209485
R200                 176125    0.0611537
R200                 176126      18.9841
R200                 176127      19.0933
R200                 176128       10.469
R200                 176129     0.596438
R200                 176130      2.05247
R200                 176131      4.14138
R200                 176132     -11.1071
R200                 176133      -5.1331
R200                 176134      2.10684
R200                 176145     -2.66819
R200                 176146    -0.850285
R200                 176147     0.564193
R200                 176148      2.09495
R200                 176157    -0.241668
R200                 176158      2.15389
R200                 176159     -2.64725
R200                 176160     -4.32063
R200                 176161     -3.39188
R200                 176162    -0.888609
R200                 176163       2.0986
R200                 176164     0.497147
R200                 176165      4.39959
R200                 176166      7.97209
R200                 176167      9.61165
R200                 176168       10.181
R200                 176169      10.9638
R200                 176170      10.9895
R200                 176171      10.2851
R200                 176172      9.63847
R200                 176173      9.01205
R200                 176174      8.24228
R200                 176175      7.42631
R200                 176176      6.40206
R200                 176177      5.27244
R200                 176178      3.55555
R200                 176179      1.25205
R200                 176180     0.496774
R200                 176211    -0.439642
R200                 176213    -0.871658
R200                 176218     -7.10886
R200                 176219     -10.5114
R200                 176220     -2.38714
R200                 176285      -4.8673
R200                 176286     -3.97969
R200                 176287     -2.87412
R200                 176288     -1.78422
R200                 176289     -1.03586
R200                 176290     -1.79558
R200                 176291     -1.21196
R200                 176292     -1.75021
R200                 176293     -1.49451
R200                 176294    -0.536555
R200                 176295      1.98194
R200                 176296     0.969619
R200                 176297    0.0413179
R200                 176298    -0.485565
R200                 176299      1.84001
R200                 176300      3.46567
R200                 176301      3.79585
R200                 176302      5.79542
R200                 176303      7.27097
R200                 176304        8.884
R200                 176305     -1.71441
R200                 176306     0.886105
R200                 176307      8.76058
R200                 176308      9.29117
R200                 176309      8.42594
R200                 176310      7.99709
R200                 176311      7.96159
R200                 176312      7.47607
R200                 176313      6.99047
R200                 176314      5.47116
R200                 176315      6.27905
R200                 176316      4.49077
R200                 176317      3.67705
R200                 176318      2.68404
R200                 176319      3.06723
R200                 176320       1.1591
R200                 176321      4.50188
R200                 176322     -3.05054
R200                 176323     -1.37867
R200                 176324     0.442304
R200                 176325      1.85449
R200                 176326    -0.748865
R200                 176327   -0.0662161
R200                 176328    -0.145647
R200                 176329    -0.306172
R200                 176338     -2.05839
R200                 176339     -1.46506
R200                 176340    0.0163873
R200                 176341     0.978929
R200                 176371     -6.77614
R200                 176372     -9.50334
R200                 176373     -1.97665
R200                 176464      0.80015
R200                 176465     -1.59604
R200                 176466    -0.467276
R200                 176467     -1.28385
R200                 176468     -1.68982
R200                 176469      -1.4247
R200                 176470      1.28463
R200                 176471     -0.37509
R200                 176472      5.40413
R200                 176473      5.56526
R200                 176474      5.17194
R200                 176475      4.36524
R200                 176476      3.31809
R200                 176477       2.1242
R200                 176478     0.908627
R200                 176479     0.174776
R200                 176496      1.01252
R200                 176497     0.247168
R200                 176498    -0.464154
R200                 176499     -2.05181
R200                 176572     -5.09786
R200                 176574     -7.20232
R200                 176580       1.5806
R200                 176581      3.44269
R200                 176582     0.280555
R200                 176583     0.787638
R200                 176584      2.11143
R200                 176585      3.30514
R200                 176586       4.4016
R200                 176587      4.25623
R200                 176588      3.40452
R200                 176589     0.708057
R200                 176590     -1.12766
R200                 176591     -1.56294
R200                 176604      2.41403
R200                 176605      2.68095
R200                 176606      2.22535
R200                 176607       1.3021
R200                 176608    0.0634047
R200                 176609     0.815381
R200                 176610     0.206577
R200                 176611       1.5582
R200                 176612      4.81454
R200                 176613      1.30299
R200                 176614      3.35149
R200                 176615      3.51837
R200                 176616      2.83368
R200                 176617      1.16344
R200                 176618      4.82786
R200                 176619      2.62501
R200                 176620     0.992585
R200                 176621      1.12583
R200                 176622      1.17196
R200                 176623      1.51395
R200                 176624      1.85513
R200                 176625      2.23492
R200                 176626      2.74728
R200                 176627      3.13311
R200                 176628      2.86667
R200                 176629      1.75532
R200                 176630   -0.0104247
R200                 176633     0.431815
R200                 176634    0.0399683
R200                 176635    -0.366155
R200                 176636     -2.06987
R200                 176637      1.59275
R200                 176638    0.0266887
R200                 176639     -2.63004
R200                 176640     -3.42109
R200                 176641    -0.181772
R200                 176642   -0.0627375
R200                 176643     0.106285
R200                 176644      -0.9762
R200                 176710     -13.9232
R200                 176711     -6.95994
R200                 176712     -10.6444
R200                 176713     -2.55478
R200                 176744      1.41087
R200                 176745      3.59628
R200                 176746     0.644755
R200                 176747      1.47192
R200                 176748      3.26116
R200                 176749       3.9288
R200                 176750      4.49731
R200                 176751      3.99691
R200                 176752      3.03207
R200                 176753     0.257541
R200                 176754     -1.56511
R200                 176755     -1.55608
R200                 176768      3.57396
R200                 176769      3.58737
R200                 176770      3.33776
R200                 176771      2.61553
R200                 176772      1.77385
R200                 176773     0.886299
R200                 176774     0.238434
R200                 176775       1.2814
R200                 176776      5.18845
R200                 176777     0.891384
R200                 176778        2.116
R200                 176779      2.74565
R200                 176780      3.15938
R200                 176781      1.21192
R200                 176782      4.73513
R200                 176783      2.35213
R200                 176784     0.468155
R200                 176785     0.225128
R200                 176786     0.224122
R200                 176787     0.374156
R200                 176788     0.600461
R200                 176789     0.887869
R200                 176790      1.33113
R200                 176791      1.65693
R200                 176792      1.42371
R200                 176797     0.913647
R200                 176798     0.157494
R200                 176799    -0.512455
R200                 176800      -2.5935
R200                 176801       1.6251
R200                 176802    0.0120727
R200                 176803     -2.73472
R200                 176804     -3.49526
R200                 176805   -0.0771171
R200                 176806   0.00346241
R200                 176807     0.195419
R200                 176808    -0.943677
R200                 176874     -12.6072
R200                 176875     -8.29027
R200                 176876      -2.4626
R200                 176877     -10.8435
R200                 176904      1.83048
R200                 176905      3.54011
R200                 176906     0.600941
R200                 176907      1.07511
R200                 176908       2.4362
R200                 176909      3.07259
R200                 176910      3.52887
R200                 176911      3.20001
R200                 176912      2.50361
R200                 176913     0.455891
R200                 176914    -0.810749
R200                 176915    -0.167202
R200                 176916     0.186983
R200                 176917    -0.331166
R200                 176918     0.117174
R200                 176919      1.48534
R200                 176920      1.48842
R200                 176921     0.870602
R200                 176922      1.08082
R200                 176923      4.29173
R200                 176924      2.06857
R200                 176925     0.445374
R200                 176926      0.29378
R200                 176927     0.310812
R200                 176928     0.601713
R200                 176929     0.956848
R200                 176930       1.3509
R200                 176931      1.65204
R200                 176932      1.83258
R200                 176933      1.52278
R200                 176938      1.45966
R200                 176939   -0.0126617
R200                 176940      -2.4766
R200                 176941     -3.15827
R200                 176942    -0.124843
R200                 176943   -0.0288744
R200                 176944     0.116693
R200                 176945    -0.894291
R200                 176946      1.67871
R200                 176947    -0.234213
R200                 176948     -2.72895
R200                 176949     -1.86236
R200                 176950     0.295902
R200                 176951     -1.04332
R200                 176952   -0.0855125
R200                 176953      2.03062
R200                 176954      2.67878
R200                 176955      9.01231
R200                 176956      5.71175
R200                 176957     -1.44582
R200                 176958     -6.10294
R200                 177021     -2.28667
R200                 177022     -9.85241
R200                 177023     -2.50503
R200                 177024     -3.50263
R200                 177039      1.70624
R200                 177040      3.23589
R200                 177041     0.233465
R200                 177042     0.249891
R200                 177043      1.11547
R200                 177044      1.65504
R200                 177045      1.96359
R200                 177046       1.7812
R200                 177047      1.21171
R200                 177048   -0.0365126
R200                 177049     -1.06554
R200                 177050    -0.717581
R200                 177054     -2.84557
R200                 177055      -2.1363
R200                 177056       1.6958
R200                 177057    0.0526799
R200                 177079      1.20194
R200                 177080     0.160662
R200                 177081     -1.26614
R200                 177082     -1.97085
R200                 177083    -0.639454
R200                 177089     -1.05261
R200                 177092     -0.77209
R200                 177093     -1.01552
R200                 177094     -1.10818
R200                 177095     -6.55878
R200                 177096     -9.08239
R200                 177119      2.14928
R200                 177120      3.42571
R200                 177121     0.444272
R200                 177122     0.371422
R200                 177123      1.14454
R200                 177124      1.48651
R200                 177125      1.74782
R200                 177126      1.44506
R200                 177127     0.947824
R200                 177128    -0.695163
R200                 177129     -1.78885
R200                 177130     -1.46914
R200                 177131       1.4146
R200                 177132       5.0453
R200                 177133       3.3571
R200                 177134      1.60108
R200                 177135      1.52874
R200                 177136     0.120609
R200                 177137     -2.01887
R200                 177138       -2.736
R200                 177139    0.0459057
R200                 177140    0.0256042
R200                 177141     0.104644
R200                 177142    -0.963347
R200                 177188    -0.833186
R200                 177189     -1.02907
R200                 177190     -1.39334
R200                 177191    -0.635624
R200                 177192     -1.27926
R200                 177193     -1.74826
R200                 177194     -1.30634
R200                 177195     -1.57152
R200                 177196     -1.69671
R200                 177197     -4.11281
R200                 177198      2.63951
R200                 177199   -0.0518343
R200                 177202    -0.846911
R200                 177203       1.2388
R200                 177204    -0.193843
R200                 177205    -0.271691
R200                 177206     0.405543
R200                 177208      0.65872
R200                 177209      1.26352
R200                 177210      1.34915
R200                 177211      1.16432
R200                 177212     0.512353
R200                 177213     0.128305
R200                 177214    0.0452196
R200                 177215    -0.234935
R200                 177216    -0.435631
R200                 177217    -0.167689
R200                 177218    -0.146561
R200                 177219    -0.162596
R200                 177220    -0.124522
R200                 177221   -0.0655549
R200                 177222   -0.0277001
R200                 177223   -0.0114336
R200                 177224   -0.0703095
R200                 177225     0.183053
R200                 177226      1.15692
R200                 177227     0.734341
R200                 177228     -1.47907
R200                 177229     -0.19413
R200                 177230    0.0744459
R200                 177232     -2.07523
R200                 177233    -0.587639
R200                 177234    -0.258559
R200                 177235     0.297601
R200                 177236     0.109162
R200                 177270     -4.69545
R200                 177271     -3.20764
R200                 177361      1.55684
R200                 177362        3.212
R200                 177363     0.574212
R200                 177364     0.935525
R200                 177365      2.11212
R200                 177366       2.6071
R200                 177367      2.73664
R200                 177368      2.25999
R200                 177369      1.48238
R200                 177370    -0.452268
R200                 177371     -1.64767
R200                 177372    -0.848267
R200                 177385       1.5455
R200                 177386      1.35716
R200                 177387       1.1669
R200                 177388     0.847081
R200                 177389     0.280086
R200                 177390     -0.10602
R200                 177391     0.807699
R200                 177392      2.52097
R200                 177393     0.192053
R200                 177394      2.44575
R200                 177395      2.38455
R200                 177396       1.8392
R200                 177397     0.487187
R200                 177398     0.774272
R200                 177399      1.14639
R200                 177400      1.51662
R200                 177401      1.95051
R200                 177402      2.29324
R200                 177403      2.63283
R200                 177404      2.64542
R200                 177405      1.05064
R200                 177406      4.19004
R200                 177407      1.82446
R200                 177408     0.306118
R200                 177413     0.160655
R200                 177414    -0.102556
R200                 177415    -0.499407
R200                 177416     -1.63607
R200                 177417      1.38296
R200                 177418   0.00646617
R200                 177419     -2.22707
R200                 177420     -2.76344
R200                 177421     0.132772
R200                 177422    0.0196671
R200                 177423   -0.0517445
R200                 177424     -1.31697
R200                 177494     -8.32473
R200                 177495     -4.02075
R200                 177496     -3.67233
R200                 177497     -8.77548
R200                 177517     0.630675
R200                 177521      2.94885
R200                 177522      2.01408
R200                 177523      1.06912
R200                 177524     0.693649
R200                 177525     0.563704
R200                 177526     0.895197
R200                 177527      1.86854
R200                 177528      1.57831
R200                 177530     0.225245
R200                 177531     0.162558
R200                 177532    -0.033867
R200                 177533    -0.533268
R200                 177534     -1.10882
R200                 177535     -1.55983
R200                 177536     -1.28895
R200                 177537    -0.112228
R200                 177539    -0.527396
R200                 177540    -0.692637
R200                 177541     -1.00946
R200                 177542      -1.6837
R200                 177543     -2.64358
R200                 177544     -3.99321
R200                 177545     -5.88088
R200                 177546     -6.04744
R200                 177558     -1.13823
R200                 177559    -0.603697
R200                 177560    -0.178509
R200                 177561   -0.0612101
R200                 177562     0.539813
R200                 177563      1.49539
R200                 177564      2.18456
R200                 177565     0.671376
R200                 177586     -1.21189
R200                 177587     -0.76033
R200                 177588     0.337898
R200                 177589      0.50781
R200                 177590      1.13557
R200                 177591      1.77327
R200                 177592       1.9745
R200                 177593      2.59852
R200                 177594      3.07185
R200                 177597      5.63708
R200                 177598     -2.58479
R200                 177650     -9.83062
R200                 177651     -7.15739
R200                 177652     -11.7201
R200                 177653     -9.14247
R200                 177654     -9.45213
R200                 177655     -9.87693
R200                 177660    -0.377119
R200                 177661    -0.629914
R200                 177662     0.756582
R200                 177663      1.28175
R200                 177664      1.93476
R200                 177665      2.67424
R200                 177666      2.91667
R200                 177667    -0.450735
R200                 177668    -0.538138
R200                 177669   -0.0682129
R200                 177670   0.00255652
R200                 177671      1.16986
R200                 177673      -4.4532
R200                 177675     -1.50686
R200                 177695    -0.402373
R200                 177696    -0.312977
R200                 177697    0.0803547
R200                 177698     0.533302
R200                 177699       7.2897
R200                 177700      4.66729
R200                 177701   -0.0921469
R200                 177702    -0.599373
R200                 177718     -3.97027
R200                 177720     -4.94506
R200                 177721     -3.72567
R200                 177722     -3.14707
R200                 177724     -5.15823
R200                 177742     0.237774
R200                 177743     0.479673
R200                 177744     0.771001
R200                 177745     0.587423
R200                 177746    0.0444825
R200                 177747     -0.21224
R200                 177749    -0.332808
R200                 177750    -0.530891
R200                 177751    -0.614659
R200                 177752    -0.388474
R200                 177753     0.239973
R200                 177754    -0.657859
R200                 177755    -0.693726
R200                 177756    -0.164399
R200                 177757     0.150929
R200                 177758     0.419064
R200                 177759     -1.83076
R200                 177761      2.08355
R200                 177784     0.580032
R200                 177785      0.99468
R200                 177786     0.264056
R200                 177787     0.858375
R200                 177788     0.862234
R200                 177789    -0.910001
R200                 177790     -2.30191
R200                 177791     -3.71346
R200                 177792     -4.30738
R200                 177793     -5.35431
R200                 177794     -7.48523
R200                 177795     -5.79528
R200                 177796     -4.67684
R200                 177797     -4.62946
R200                 177798     -3.08617
R200                 177799     -1.19487
R200                 177800    -0.180485
R200                 177801     0.569712
R200                 177802     0.904402
R200                 177803     0.722733
R200                 177804     0.227796
R200                 177805  -0.00710715
R200                 177806       1.5337
R200                 177807     0.258586
R200                 177808     0.500017
R200                 177809      2.62751
R200                 177810      1.63025
R200                 177811     0.758134
R200                 177812     0.635989
R200                 177813     0.363961
R200                 177814     0.261211
R200                 177815   -0.0214416
R200                 177816    -0.397274
R200                 177817    -0.626862
R200                 177818    -0.502498
R200                 177819    -0.488836
R200                 177820    -0.310782
R200                 177821    0.0634199
R200                 177822     0.534361
R200                 177823      0.88446
R200                 177824      1.19734
R200                 177825      1.43503
R200                 177826      1.55604
R200                 177827      1.22413
R200                 177828      1.01137
R200                 177829      1.70571
R200                 177830       2.4753
R200                 177831    -0.169368
R200                 177832     -1.13395
R200                 177833    -0.589942
R200                 177834      0.18295
R200                 177835      0.85611
R200                 177836   -0.0210882
R200                 177837    0.0988592
R200                 177838    -0.334466
R200                 177839     -0.56008
R200                 177840     -2.36294
R200                 177841     -1.52351
R200                 177842   -0.0925516
R200                 177843     0.678697
R200                 177844    -0.817526
R200                 177845    -0.130368
R200                 177846    0.0375588
R200                 177847     0.256302
R200                 177925     -3.25892
R200                 177927     -4.82205
R200                 177929     -2.07201
R200                 177930   -0.0672647
R200                 177935      3.82378
R200                 177936      1.94948
R200                 177937      1.97705
R200                 177938      2.57445
R200                 177939     0.955073
R200                 177940      1.87606
R200                 177941     0.476093
R200                 177942      1.44892
R200                 177943     0.438365
R200                 177944      1.05333
R200                 177945     0.392622
R200                 177946     0.882095
R200                 177947     0.193592
R200                 177948     0.986263
R200                 177949     0.226599
R200                 177950      1.33554
R200                 177951     0.750937
R200                 177952      1.53997
R200                 177953     0.758853
R200                 177954      1.62258
R200                 177955    0.0405807
R200                 177956      1.32073
R200                 177957      -1.0545
R200                 177958     0.198425
R200                 177959     -1.62789
R200                 177960     0.223768
R200                 177961     -1.52604
R200                 177962     0.823494
R200                 177963     -1.45087
R200                 177964     0.756002
R200                 177965     -1.49996
R200                 177966     0.601734
R200                 177967     -1.59746
R200                 177968     0.400042
R200                 177969     -1.62761
R200                 177970     0.327848
R200                 177971     -1.40677
R200                 177972     0.646844
R200                 177973     -1.10125
R200                 177974      1.36959
R200                 177975     -1.41659
R200                 177976      1.29287
R200                 177977     -1.39546
R200                 177978     -0.13284
R200                 177979     -1.18649
R200                 177980     -1.23574
R200                 177981     -1.98961
R200                 177982     -2.82928
R200                 178027     -4.45322
R200                 178028     -4.64319
R200                 178029     -3.08844
R200                 178030     -1.69418
R200                 178031    -0.795127
R200                 178032    -0.858105
R200                 178033     -1.49985
R200                 178034     -2.58169
R200                 178035      -3.2527
R200                 178036     -2.98262
R200                 178037     -3.13607
R200                 178038     -2.68137
R200                 178039     -2.32812
R200                 178040     -1.97521
R200                 178041     -1.31905
R200                 178042     -1.00659
R200                 178043     -0.77968
R200                 178044    -0.650228
R200                 178045     -0.58689
R200                 178046    -0.610772
R200                 178047    -0.490127
R200                 178048     -0.24467
R200                 178049     0.237157
R200                 178050     0.205752
R200                 178051     -5.91354
R200                 178052     -8.66502
R200                 178053     -7.14692
R200                 178054     -6.30077
R200                 178055     -6.79005
R200                 178056     -6.98222
R200                 178057     -1.33248
R200                 178058      4.87682
R200                 178059      5.03571
R200                 178060      2.97981
R200                 178061     0.644765
R200                 178062     0.359168
R200                 178063    0.0341453
R200                 178064    -0.855826
R200                 178065    -0.998343
R200                 178066    -0.856012
R200                 178067     -0.73501
R200                 178068    -0.612727
R200                 178069    -0.422885
R200                 178070    -0.215388
R200                 178071    0.0356356
R200                 178072    0.0438133
R200                 178073    0.0887119
R200                 178074     0.245935
R200                 178075    -0.415757
R200                 178076     -1.25139
R200                 178077     -2.53414
R200                 178078     -4.12283
R200                 178079     -4.16383
R200                 178083      3.81446
R200                 178084      3.80123
R200                 178085      2.30744
R200                 178086      1.67845
R200                 178087      1.08654
R200                 178088     0.268464
R200                 178089    -0.194903
R200                 178090    -0.377504
R200                 178094   -0.0714792
R200                 178095   0.00269234
R200                 178096    -0.197698
R200                 178097    -0.151397
R200                 178098   -0.0139675
R200                 178099      5.41231
R200                 178100      6.44468
R200                 178101      3.46732
R200                 178102      1.01631
R200                 178103   -0.0652481
R200                 178107     0.506688
R200                 178108      1.56995
R200                 178109      1.99733
R200                 178110      1.91394
R200                 178111      1.55469
R200                 178112       1.0527
R200                 178113     0.613219
R200                 178114     0.247056
R200                 178118    -0.222079
R200                 178119    -0.301935
R200                 178120    -0.665939
R200                 178121    -0.556709
R200                 178122    -0.178166
R200                 178123      3.06753
R200                 178124      3.79768
R200                 178125      3.32281
R200                 178126      2.84208
R200                 178131     0.604657
R200                 178132      1.20928
R200                 178133      1.76531
R200                 178134      2.06623
R200                 178135      2.01511
R200                 178136      1.72592
R200                 178137      1.39004
R200                 178138     0.982257
R200                 178142    -0.970746
R200                 178143     -1.39403
R200                 178144    -0.875524
R200                 178145    -0.749872
R200                 178146    -0.693318
R200                 178147     -12.2026
R200                 178148     -10.2573
R200                 178151      1.50011
R200                 178152     -2.44214
R200                 178159     -1.62237
R200                 178160     -2.39432
R200                 178164     -1.87355
R200                 178167     -2.16821
R200                 178168    -0.274911
R200                 178170    -0.605215
R200                 178171     -2.74754
R200                 178172     -2.41523
R200                 178173    -0.897196
R200                 178174     -1.00526
R200                 178175     0.182345
R200                 178176     0.280997
R200                 178184      1.43395
R200                 178187      1.11161
R200                 178188     -3.30199
R200                 178189     -3.63485
R200                 178398     -2.31799
R200                 178399     -3.59056
R200                 178400     -4.19298
R200                 178401     -4.11578
R200                 178402     -3.91566
R200                 178403     -3.62431
R200                 178404      -3.2524
R200                 178405     -3.11306
R200                 178406     -3.40362
R200                 178407     -2.75043
R200                 178408     -1.17416
R200                 178409     0.312692
R200                 178410    -0.246104
R200                 178411    -0.531818
R200                 178412     -1.31243
R200                 178413      -1.7514
R200                 178414     -1.55038
R200                 178415    -0.694728
R200                 178416     0.934531
R200                 178417      3.56579
R200                 178418      7.30458
R200                 178419      8.60133
R200                 178420      3.10514
R200                 178421     0.935871
R200                 178422     0.225048
R200                 178423     0.201851
R200                 178424    -0.295821
R200                 178425    -0.586544
R200                 178426    -0.343359
R200                 178427     0.553195
R200                 178428      2.12852
R200                 178429      4.25986
R200                 178430      4.62306
R200                 178433     -2.22995
R200                 178434     0.203982
R200                 178435    -0.111204
R200                 178436    -0.586551
R200                 178437    -0.676792
R200                 178438    -0.447406
R200                 178439    0.0958813
R200                 178440     0.875153
R200                 178441      1.19733
R200                 178442     0.653592
R200                 178445    -0.231573
R200                 178446     -1.87706
R200                 178447     -1.93219
R200                 178448     -1.63239
R200                 178449     -1.34698
R200                 178450     -1.12863
R200                 178451    -0.998214
R200                 178452    -0.909565
R200                 178453    -0.358071
R200                 178454    -0.659288
R200                 178457    -0.319354
R200                 178514   -0.0840758
R200                 178515     0.673864
R200                 178516    -0.347397
R200                 178517     0.510487
R200                 178518     0.893767
R200                 178519    -0.543452
R200                 178520     -1.52409
R200                 178521     -2.08742
R200                 178522     -1.62113
R200                 178523     -2.38498
R200                 178524     -5.27503
R200                 178525     -5.29785
R200                 178526     -4.09413
R200                 178527     -4.00291
R200                 178528     -4.07237
R200                 178529     -3.64339
R200                 178530     -3.52988
R200                 178531     -3.28907
R200                 178532     -3.35178
R200                 178533     -2.96749
R200                 178534     -3.13106
R200                 178535     -2.57977
R200                 178536     -1.38434
R200                 178537    -0.902386
R200                 178538    -0.485896
R200                 178539      1.40637
R200                 178540     0.967897
R200                 178541     0.537691
R200                 178542     0.645623
R200                 178543     0.414398
R200                 178544    0.0520466
R200                 178545    -0.317426
R200                 178546     -0.89271
R200                 178547     -0.51945
R200                 178548     0.295315
R200                 178549     0.699336
R200                 178550     0.738238
R200                 178551     0.974887
R200                 178552      1.14214
R200                 178553      1.31807
R200                 178554      1.35082
R200                 178555      1.27445
R200                 178556      1.05226
R200                 178557      1.02813
R200                 178558    0.0281324
R200                 178559   -0.0311813
R200                 178560      1.52038
R200                 178561    -0.522999
R200                 178562     -1.58212
R200                 178563     -1.44301
R200                 178564    -0.163825
R200                 178565     0.466546
R200                 178566    -0.482276
R200                 178567     0.120798
R200                 178568     0.244759
R200                 178569     0.503547
R200                 178570    -0.222668
R200                 178571     0.157571
R200                 178572     0.131977
R200                 178573     0.493656
R200                 178574     -1.18188
R200                 178575    -0.350006
R200                 178576     0.102632
R200                 178577     0.508402
R200                 178578    -0.791575
R200                 178579     -4.28022
R200                 178580     -1.22712
R200                 178581      -3.0196
R200                 178669    -0.387317
R200                 178670   0.00513997
R200                 178671     -1.25832
R200                 178672  -0.00644609
R200                 178673       1.1846
R200                 178674      0.98671
R200                 178675     0.619778
R200                 178676     0.184519
R200                 178677     0.173874
R200                 178683     0.506029
R200                 178685      1.16295
R200                 178695     0.777801
R200                 178696      5.03894
R200                 178698       2.0309
R200                 178699     0.352613
R200                 178700     0.529079
R200                 178701     0.772461
R200                 178702      2.50931
R200                 178703     0.139103
R200                 178704     -2.65033
R200                 178705     -1.92463
R200                 178708      14.6488
R200                 178711       9.2166
R200                 178715      5.68121
R200                 178716      7.30664
R200                 178717      6.96895
R200                 178718      12.3432
R200                 178719      2.05339
R200                 178720      2.46316
R200                 178721    -0.132099
R200                 178722     -3.02263
R200                 178723     -4.45568
R200                 178724     -5.49248
R200                 178725     -6.29411
R200                 178726     -7.11181
R200                 178727     -7.71666
R200                 178728     -8.13725
R200                 178729     -8.08699
R200                 178730     -7.59842
R200                 178731     -6.31738
R200                 178732     -4.56166
R200                 178733     -1.48735
R200                 178734     -2.41003
R200                 178735      -1.8021
R200                 178736     -2.03762
R200                 178737     -2.82328
R200                 178738     -3.54433
R200                 178739     -4.12249
R200                 178740     -4.53242
R200                 178741     -4.69158
R200                 178742     -4.28192
R200                 178743     -3.17142
R200                 178744     -1.77471
R200                 178745    -0.399005
R200                 178746      2.37527
R200                 178747      2.17588
R200                 178748     0.707834
R200                 178749    -0.232513
R200                 178750    -0.844496
R200                 178751     -1.25177
R200                 178752     -1.70658
R200                 178753     -2.24542
R200                 178754     -2.13172
R200                 178755     -1.29598
R200                 178756    -0.500923
R200                 178757    0.0396304
R200                 178758    0.0694453
R200                 178759     0.641276
R200                 178760      1.11418
R200                 178761     0.990219
R200                 178762     0.894959
