Run 1, Result case 1006_ULSA_225_3, 18: Case 18
Position      : Element average
Attribute     : D-STRESS
                                     SIGMY
Superelement       Element    Element average value
R200                 182652       -1.871
R200                 182654     -1.57478
R200                 182656     -7.77994
R200                 182660     -7.38543
R200                 182661     -9.65865
R200                 182662     -3.30875
R200                 182663     -4.02119
R200                 182664     -5.86139
R200                 182673     -9.55768
R200                 182674     -9.08282
R200                 182682     -12.3039
R200                 182686     -11.6028
R200                 182688      -11.425
R200                 182689     -12.1856
R200                 182696      -11.027
R200                 182697     -11.7482
R200                 182698     -1.64007
R200                 182700     -14.7544
R200                 182701     -17.8025
R200                 182702     -23.0284
R200                 182703     -31.6068
R200                 182706     -10.8358
R200                 182707     -16.5472
R200                 182710      1.67632
R200                 182711      6.73733
R200                 182712      3.19412
R200                 182713      2.22032
R200                 182726     -7.95795
R200                 182727     -15.8036
R200                 182731     -12.6952
R200                 182735        4.489
R200                 182736     -4.74068
R200                 182737     -3.20662
R200                 182753     -7.74003
R200                 182754     -8.50417
R200                 182755     -10.9906
R200                 182756     -10.6117
R200                 182757     -12.0111
R200                 182758     -11.7887
R200                 182761     -10.6014
R200                 182762     -10.4452
R200                 182801     -28.5651
R200                 182802      0.68586
R200                 182803      28.5505
R200                 182804     -8.33357
R200                 182805     -2.91166
R200                 182806     -2.93995
R200                 182807      2.24865
R200                 182808    0.0442269
R200                 182809     -2.01237
R200                 182810     -5.62493
R200                 182811     -9.53141
R200                 182812    -0.125068
R200                 182814   -0.0491792
R200                 182816     -0.77467
R200                 182817       1.3687
R200                 182818     0.875397
R200                 182820     0.746346
R200                 182822    -0.654964
R200                 182823     -3.04375
R200                 182824      -2.1813
R200                 182825    -0.614918
R200                 182827    -0.588886
R200                 182828   0.00998676
R200                 182829      3.96139
R200                 182830     -5.09886
R200                 182833     -3.49066
R200                 182835    -0.712229
R200                 182836     -0.74642
R200                 182837     0.289505
R200                 182838      2.71663
R200                 182839    -0.553616
R200                 182840    -0.629533
R200                 182841    -0.949699
R200                 182842     -3.72908
R200                 182843     -1.13252
R200                 182845      2.28383
R200                 182846    0.0828035
R200                 182848    -0.809271
R200                 182849    -0.403387
R200                 182852     -0.24601
R200                 182853    -0.311374
R200                 182855      1.92617
R200                 182856    -0.261609
R200                 182857   -0.0230691
R200                 182858     -4.40466
R200                 182896    -0.341062
R200                 182897   0.00872409
R200                 182898   -0.0537286
R200                 182900    -0.382468
R200                 182901    0.0646217
R200                 182902   -0.0374543
R200                 182903    -0.706075
R200                 182905   -0.0786842
R200                 182906    -0.136089
R200                 182908    -0.241974
R200                 182909   -0.0463103
R200                 182910   -0.0792934
R200                 182911    -0.552243
R200                 182912    -0.639464
R200                 182913    -0.172451
R200                 182915     0.316807
R200                 182916   -0.0679519
R200                 182917    -0.802448
R200                 182920   -0.0387852
R200                 182923    -0.526979
R200                 182924     0.287989
R200                 182925    -0.194054
R200                 182926     -0.12743
R200                 182927     0.678092
R200                 182928    -0.542393
R200                 182929   -0.0861263
R200                 182930    -0.165134
R200                 182931   -0.0699792
R200                 182932    -0.252673
R200                 182933    -0.443002
R200                 182934    -0.190458
R200                 182935     0.374657
R200                 182936     -0.19504
R200                 182937    -0.066692
R200                 182938    0.0159406
R200                 182939     -0.19214
R200                 182940    -0.589233
R200                 182941    0.0667192
R200                 182942  -0.00179565
R200                 182943     0.517299
R200                 182944    -0.163808
R200                 182945   -0.0415039
R200                 182946    -0.117324
R200                 182947    -0.371746
R200                 182948    -0.649094
R200                 182949     0.106531
R200                 182950   0.00979921
R200                 182951     0.587135
R200                 182953    -0.912078
R200                 182954    -0.917742
R200                 182955     0.838476
R200                 183018     -3.71408
R200                 183019     -2.98082
R200                 183020      -1.9701
R200                 183023     -9.10479
R200                 183024     -5.20008
R200                 183025     -1.38487
R200                 183027     -17.8506
R200                 183028     -15.1213
R200                 183029     -8.60386
R200                 183030     -2.65351
R200                 183033     -18.4613
R200                 183034     -8.63989
R200                 183035     -3.24124
R200                 183038     -11.7466
R200                 183039     -4.22885
R200                 183040     -2.28469
R200                 183043      20.0116
R200                 183044      6.44848
R200                 183045     -1.86218
R200                 183102     -2.79883
R200                 183103     -3.36654
R200                 183104     -2.54185
R200                 183105     -5.34367
R200                 183110     -1.43332
R200                 183111     -1.25292
R200                 183112     -1.34416
R200                 183113     -1.34356
R200                 183114     -1.19991
R200                 183115     -1.72304
R200                 183116     -3.37438
R200                 183117     -10.7607
R200                 183118      -2.6144
R200                 183119     -2.88799
R200                 183120     -9.43481
R200                 183121     -15.2197
R200                 183122     -5.94002
R200                 183135     -24.3561
R200                 183141     -1.37062
R200                 183142     -1.49531
R200                 183143     -1.33953
R200                 183150      1.70653
R200                 183154      1.97214
R200                 183158     -7.15554
R200                 183160     -8.45843
R200                 183162     -8.60569
R200                 183163     -7.07598
R200                 183164     -8.58557
R200                 183165     -7.11558
R200                 183172     -6.83184
R200                 183173     -6.64903
R200                 183174    -0.916876
R200                 183175    -0.631982
R200                 183176    -0.562224
R200                 183177    -0.444869
R200                 183178     -1.17405
R200                 183179    -0.542661
R200                 183180    -0.700677
R200                 183182     -1.14469
R200                 183183    -0.444999
R200                 183184    -0.497125
R200                 183187    -0.472804
R200                 183188    -0.694708
R200                 183190    -0.462963
R200                 183191    -0.664794
R200                 183192    -0.862775
R200                 183193    -0.170476
R200                 183195    -0.721176
R200                 183196    -0.649531
R200                 183197    -0.711145
R200                 183199    -0.533519
R200                 183200     -0.42493
R200                 183201    -0.641641
R200                 183203    -0.662021
R200                 183204    -0.570514
R200                 183205    -0.888206
R200                 183206     -1.00397
R200                 183207    -0.487545
R200                 183208    -0.486961
R200                 183209     -0.65829
R200                 183210    -0.811399
R200                 183211    -0.900358
R200                 183212    -0.533215
R200                 183213    -0.651945
R200                 183214    -0.561639
R200                 183217    -0.253803
R200                 183218    -0.343772
R200                 183219    -0.911663
R200                 183220    -0.667915
R200                 183221    -0.547554
R200                 183223    -0.769795
R200                 183224    -0.856236
R200                 183225     -0.62357
R200                 183226    -0.632126
R200                 183227     -1.06391
R200                 183228    -0.917513
R200                 183229    -0.689057
R200                 183230     -0.66595
R200                 183231    -0.976808
R200                 183232    -0.757071
R200                 183233    -0.444909
R200                 183234    -0.535043
R200                 183235     -1.08035
R200                 183236     -1.01355
R200                 183237    -0.677976
R200                 183239    -0.691172
R200                 183240     -0.90376
R200                 183244     -1.25937
R200                 183246     -1.04822
R200                 183247    -0.682067
R200                 183248    -0.675303
R200                 183249     -1.00634
R200                 183250    -0.823193
R200                 183251    -0.739419
R200                 183252    -0.592249
R200                 183253    -0.946301
R200                 183254    -0.874871
R200                 183255      -1.0089
R200                 183256    -0.736691
R200                 183257    -0.809717
R200                 183258    -0.885731
R200                 183259    -0.650766
R200                 183261    -0.706563
R200                 183262    -0.436041
R200                 183264     -0.83735
R200                 183265     -0.70777
R200                 183266    -0.993525
R200                 183268    -0.709215
R200                 183269    -0.862251
R200                 183271    -0.832962
R200                 183272     -1.05959
R200                 183273     -0.82903
R200                 183274    -0.900786
R200                 183275    -0.632584
R200                 183276    -0.826852
R200                 183277    -0.376735
R200                 183279    -0.706599
R200                 183280     -0.84887
R200                 183281    -0.769066
R200                 183282     -1.15912
R200                 183283    -0.553877
R200                 183284    -0.877106
R200                 183286    -0.804295
R200                 183287    -0.859418
R200                 183288     -1.19936
R200                 183290    -0.969681
R200                 183292    -0.323642
R200                 183293    -0.449241
R200                 183295    -0.435763
R200                 183296    -0.675973
R200                 183298    -0.120583
R200                 183299     0.148313
R200                 183300  -0.00475416
R200                 183301     0.953476
R200                 183302     -1.69215
R200                 183303      -0.9968
R200                 183304      -1.0006
R200                 183305    -0.340243
R200                 183309    -0.380632
R200                 183310    -0.353802
R200                 183313    -0.492016
R200                 183314    -0.570909
R200                 183315    -0.688539
R200                 183316    -0.604286
R200                 183317    -0.655529
R200                 183321     -0.44928
R200                 183322    -0.505003
R200                 183323    -0.558583
R200                 183324    -0.914786
R200                 183325    -0.453029
R200                 183327     -0.54387
R200                 183328    -0.565631
R200                 183329    -0.609542
R200                 183332    -0.583024
R200                 183333    -0.583618
R200                 183334    -0.469349
R200                 183337    -0.492931
R200                 183339   -0.0774401
R200                 183340     0.710344
R200                 183341    -0.152393
R200                 183342    -0.455632
R200                 183345    -0.675292
R200                 183346     -1.67816
R200                 183348     0.539352
R200                 183349     0.343768
R200                 183352   0.00502253
R200                 183353   -0.0758388
R200                 183354    -0.345439
R200                 183355    -0.199409
R200                 183356    -0.315736
R200                 183360    -0.217493
R200                 183361    -0.222738
R200                 183362    -0.378557
R200                 183363     0.180253
R200                 183364      -1.0315
R200                 183368    -0.102024
R200                 183369    -0.378455
R200                 183370    -0.153393
R200                 183371    -0.645819
R200                 183372    -0.621546
R200                 183375    -0.368094
R200                 183376    0.0447099
R200                 183377     0.221295
R200                 183380    -0.366721
R200                 183382    -0.596144
R200                 183383     0.682348
R200                 183384     -2.55868
R200                 183385     -45.0351
R200                 183387    -0.550606
R200                 183388    -0.470241
R200                 183391    -0.523906
R200                 183392    -0.475585
R200                 183393    -0.711135
R200                 183394    -0.679227
R200                 183395    -0.553522
R200                 183399    -0.670134
R200                 183400    -0.365171
R200                 183401    -0.404681
R200                 183402    -0.501134
R200                 183403    -0.591766
R200                 183407  -0.00736088
R200                 183408    -0.334685
R200                 183409    -0.562592
R200                 183410     -0.71593
R200                 183411    -0.458647
R200                 183414    -0.666731
R200                 183415    -0.719523
R200                 183416    -0.445808
R200                 183418     -1.04671
R200                 183419    -0.741228
R200                 183421    -0.491523
R200                 183423    -0.151517
R200                 183424     0.359458
R200                 183426    -0.485888
R200                 183427    -0.474666
R200                 183430    -0.530152
R200                 183431    -0.389878
R200                 183432    -0.922056
R200                 183433    -0.106497
R200                 183434    -0.654948
R200                 183438     -0.39594
R200                 183439    -0.428489
R200                 183440    -0.492179
R200                 183441     -0.68177
R200                 183442    -0.529577
R200                 183446    -0.533421
R200                 183447    -0.330309
R200                 183448    -0.484089
R200                 183449    -0.522499
R200                 183450    -0.468075
R200                 183453    -0.510182
R200                 183454     -0.57327
R200                 183455    -0.441287
R200                 183458    -0.472075
R200                 183460    -0.142459
R200                 183461     0.358676
R200                 183463    -0.210349
R200                 183464    -0.154392
R200                 183467    -0.252566
R200                 183468    -0.321308
R200                 183469    -0.144252
R200                 183470    -0.225577
R200                 183471    -0.239774
R200                 183475    -0.336626
R200                 183476    -0.148051
R200                 183477    -0.164163
R200                 183478    -0.593544
R200                 183479     0.755839
R200                 183483    -0.637744
R200                 183484    -0.447196
R200                 183485     -0.65493
R200                 183486   -0.0631168
R200                 183487   0.00445545
R200                 183490    -0.203622
R200                 183491    -0.396383
R200                 183492   -0.0832421
R200                 183494    -0.280523
R200                 183495      6.15626
R200                 183497    -0.189602
R200                 183499    -0.119069
R200                 183500   -0.0767099
R200                 183501    -0.738397
R200                 183502    -0.549505
R200                 183503    -0.344972
R200                 183504    -0.265838
R200                 183505    -0.581959
R200                 183506    -0.495804
R200                 183507     -0.56866
R200                 183508    -0.503871
R200                 183509    -0.208881
R200                 183510    -0.308252
R200                 183511      -0.6966
R200                 183512     -0.45229
R200                 183513    -0.723856
R200                 183514    -0.889393
R200                 183515    -0.946093
R200                 183516     -1.74902
R200                 183517     -1.22582
R200                 183518     -2.91766
R200                 183519     -1.77297
R200                 183520     -1.68443
R200                 183521       0.3908
R200                 183522      -1.3269
R200                 183523     -1.24675
R200                 183524    -0.445747
R200                 183525     0.142912
R200                 183526     -0.56209
R200                 183527    -0.870914
R200                 183528    -0.773797
R200                 183529    -0.573954
R200                 183530    -0.725183
R200                 183531    -0.625618
R200                 183532    -0.723986
R200                 183533    -0.704876
R200                 183534    -0.532954
R200                 183535     -1.11394
R200                 183536    -0.581675
R200                 183537    -0.656375
R200                 183538    -0.578001
R200                 183539    -0.659565
R200                 183540    -0.314426
R200                 183541     0.254801
R200                 183544        4.978
R200                 183545       7.8165
R200                 183546       3.1407
R200                 183547      5.76947
R200                 183552     -3.17066
R200                 183553    -0.507632
R200                 183554      -4.7777
R200                 183555     -3.00484
R200                 183556     -5.32082
R200                 183557     -1.43897
R200                 183558     -6.61456
R200                 183559     -2.22641
R200                 183566     -14.0815
R200                 183567     -14.2138
R200                 183568     -13.7601
R200                 183569     -14.0821
R200                 183570     -16.1622
R200                 183571     -17.2056
R200                 183572     -22.6993
R200                 183573     -26.6295
R200                 183574      -21.218
R200                 183575     -24.5622
R200                 183582     -15.8269
R200                 183583     -20.3068
R200                 183584     -13.5938
R200                 183585     -14.8751
R200                 183586     -11.3154
R200                 183587     -11.2136
R200                 183588     -10.0433
R200                 183589     -9.51101
R200                 183590     -10.3673
R200                 183591     -10.0288
R200                 183596     -13.1341
R200                 183597     -13.6143
R200                 183598     -13.8974
R200                 183599     -14.5117
R200                 183600     -14.0279
R200                 183601     -14.9184
R200                 183604     -19.0619
R200                 183605     -19.7909
R200                 183606     -18.7286
R200                 183607     -18.7631
R200                 183610     -20.8526
R200                 183614     -13.4953
R200                 183616     -8.34783
R200                 183618     -12.1572
R200                 183619     -10.9806
R200                 183620     -8.69032
R200                 183621     -6.52006
R200                 183622     -10.4219
R200                 183623      -8.9675
R200                 183624     -18.5198
R200                 183625     -26.0572
R200                 183626     -25.4698
R200                 183627     -34.5833
R200                 183628     -11.9494
R200                 183629     -12.2189
R200                 183630     -11.7171
R200                 183631     -11.9435
R200                 183632     -14.4957
R200                 183633     -14.4356
R200                 183634     -14.1329
R200                 183635     -13.3934
R200                 183636      -18.417
R200                 183637      -17.849
R200                 183638     -15.1337
R200                 183639     -17.7813
R200                 183640     -18.7135
R200                 183641     -19.5649
R200                 183642     -21.6201
R200                 183643       -24.55
R200                 183645    -0.190277
R200                 183646    -0.172199
R200                 183649    -0.365037
R200                 183650    -0.359856
R200                 183651    -0.318595
R200                 183652    -0.374125
R200                 183655    -0.201509
R200                 183656    -0.207984
R200                 183657    -0.318306
R200                 183658   -0.0691261
R200                 183659    -0.105796
R200                 183663    -0.736934
R200                 183664    -0.444918
R200                 183665    -0.339706
R200                 183666    -0.241167
R200                 183667    -0.300472
R200                 183670    -0.153663
R200                 183671     0.187775
R200                 183672     0.464702
R200                 183673     -32.0478
R200                 183674     -2.27608
R200                 183675    -0.365397
R200                 183677    -0.528818
R200                 183678    -0.440762
R200                 183679    -0.228623
R200                 183680    -0.325376
R200                 183681     -0.18416
R200                 183682     -1.52049
R200                 183683     -1.22475
R200                 183684     -0.37699
R200                 183685    -0.325543
R200                 183686    -0.167008
R200                 183687    -0.372324
R200                 183688      2.88283
R200                 183689      1.04403
R200                 183690     -1.82105
R200                 183691    -0.980255
R200                 183694     -8.16007
R200                 183695     -4.82225
R200                 183696     -8.18364
R200                 183697     -5.29489
R200                 183702      -10.152
R200                 183703     -8.40577
R200                 183704     -10.8497
R200                 183705     -9.11991
R200                 183706     -12.9619
R200                 183707     -12.0783
R200                 183708     -13.6332
R200                 183709     -13.0895
R200                 183710       -10.65
R200                 183711     -10.6047
R200                 183718     -6.31973
R200                 183719     -8.01073
R200                 183720     -6.01479
R200                 183721     -7.32509
R200                 183722     -4.81595
R200                 183723     -7.40111
R200                 183724     -2.83189
R200                 183725     -10.3624
R200                 183726     -5.47969
R200                 183727     -12.7019
R200                 183734     -6.44795
R200                 183735     -7.26444
R200                 183736     -7.35236
R200                 183737     -8.20945
R200                 183738     -7.69207
R200                 183739     -8.90956
R200                 183740      -7.8102
R200                 183741     -8.95036
R200                 183742     -7.71367
R200                 183743     -8.42255
R200                 183748     -7.20323
R200                 183749     -9.74475
R200                 183750     -7.32845
R200                 183751     -9.93755
R200                 183752     -7.81985
R200                 183753     -9.25603
R200                 183758     -7.53217
R200                 183759     -11.5236
R200                 183762     -8.10041
R200                 183763     -9.55015
R200                 183764     -9.61818
R200                 183765     -9.17659
R200                 183766     -11.2529
R200                 183767     -10.5437
R200                 183768     -11.9458
R200                 183769     -10.9853
R200                 183770     -3.90121
R200                 183771     -8.90104
R200                 183772     0.919039
R200                 183773     -12.2914
R200                 183774     -9.30817
R200                 183775     -12.4311
R200                 183776     -8.40025
R200                 183777     -16.3252
R200                 183778     -7.26421
R200                 183779     -8.56754
R200                 183780       -7.189
R200                 183781     -8.48496
R200                 183782     -7.03978
R200                 183783     -8.71895
R200                 183784     -7.90132
R200                 183785     -8.97744
R200                 183786     -8.10399
R200                 183787     -16.2039
R200                 183788     -8.31991
R200                 183789      -10.173
R200                 183790      -9.2618
R200                 183791     -12.2494
R200                 183792      -8.4131
R200                 183793     -12.4586
R200                 183795    -0.230777
R200                 183796      -0.2735
R200                 183799    -0.349265
R200                 183800    -0.331658
R200                 183801    -0.167504
R200                 183802      -0.2303
R200                 183803    -0.164786
R200                 183806    -0.237204
R200                 183807    -0.270608
R200                 183808    -0.301424
R200                 183809    -0.323739
R200                 183810    -0.601528
R200                 183814    -0.434106
R200                 183815    -0.400349
R200                 183816    -0.229885
R200                 183817    -0.271801
R200                 183818    -0.402835
R200                 183821    -0.295031
R200                 183822    -0.281109
R200                 183823    -0.462202
R200                 183824    -0.251122
R200                 183826    -0.278696
R200                 183827    -0.139986
R200                 183828     -0.14432
R200                 183829    -0.226698
R200                 183830     -1.01452
R200                 183831     -1.34081
R200                 183832     -0.34237
R200                 183833     -14.4005
R200                 183834    -0.364338
R200                 183835    -0.748122
R200                 183836    -0.271492
R200                 183837    -0.628039
R200                 183838     -13.8044
R200                 183839    -0.281532
R200                 183840    -0.513207
R200                 183841    -0.346346
R200                 184306     -3.16164
R200                 184307     -6.06499
R200                 184308     -10.4046
R200                 184309     -10.5856
R200                 184310      -13.062
R200                 184311      -12.414
R200                 184312      -10.202
R200                 184313      -10.984
R200                 184314     -3.79189
R200                 184315    -0.509172
R200                 184316     0.146766
R200                 184317   -0.0997013
R200                 184318    -0.564742
R200                 184319    -0.497786
R200                 184320    -0.489825
R200                 184321    -0.539397
R200                 184322    -0.948544
R200                 184323    -0.442957
R200                 184324    -0.566778
R200                 184325    -0.400009
R200                 184336     -5.71263
R200                 184338     -3.69276
R200                 184339     -3.95981
R200                 184340     -5.66739
R200                 184341     -2.02309
R200                 184343     -5.34801
R200                 184344     -16.7458
R200                 184345      -16.038
R200                 184346    -0.160916
R200                 184347    -0.574557
R200                 184348    -0.528162
R200                 184349    -0.698477
R200                 184350    -0.503461
R200                 184351    -0.495343
R200                 184352     -2.08925
R200                 184353     -1.16291
R200                 184354     -18.1966
R200                 184355     -16.2867
R200                 184356    -0.559384
R200                 184357    -0.524278
R200                 184372    -0.657727
R200                 184373     -4.84928
R200                 184374    -0.223567
R200                 184375       7.6478
R200                 184376    -0.537118
R200                 184377      1.79517
R200                 184378     -11.8768
R200                 184379     -11.9519
R200                 184380    -0.582023
R200                 184381      1.87968
R200                 184382     0.959021
R200                 184383     -6.55744
R200                 184384     -21.5364
R200                 184385      -15.999
R200                 184388    -0.702016
R200                 184389      1.36261
R200                 184400     -1.29245
R200                 184401     0.635954
R200                 184404      0.74062
R200                 184405     -2.11783
R200                 184406    -0.989119
R200                 184407     -2.88491
R200                 184408     -2.64385
R200                 184409     -4.85034
R200                 184411     -6.90955
R200                 184412     -2.56785
R200                 184413     -8.24529
R200                 184414     -2.71254
R200                 184419     -6.22815
R200                 184420     -5.19523
R200                 184421     -9.34947
R200                 184422     -18.5779
R200                 184423     -5.00303
R200                 184424      1.05481
R200                 184425      1.71579
R200                 184426      13.6175
R200                 184431     -1.19218
R200                 184432     -2.93852
R200                 184433     -10.1785
R200                 184434     -2.22226
R200                 184435    -0.515296
R200                 184436     -1.44794
R200                 184437      -1.7144
R200                 184438      -1.2602
R200                 184439     -2.04659
R200                 184440     -1.28406
R200                 184441     -1.33451
R200                 184442    -0.543929
R200                 184443     -2.57587
R200                 184444     -2.19998
R200                 184445     -2.04748
R200                 184446    -0.281927
R200                 184447     -1.70017
R200                 184448     -1.34788
R200                 184449     -3.20998
R200                 184450      -17.486
R200                 184451      -1.5753
R200                 184452     -11.1291
R200                 184453     -2.10406
R200                 184454     -1.79585
R200                 184455     -4.62968
R200                 184456     -2.63821
R200                 184457     -2.48167
R200                 184458    -0.287771
R200                 184471     -1.16331
R200                 184472     -1.29145
R200                 184473     -2.02931
R200                 184475     -1.16914
R200                 184476     0.167669
R200                 184477     -5.58796
R200                 184478     -1.25368
R200                 184479     -13.4313
R200                 184480     -1.08471
R200                 184481     -6.29491
R200                 184482    -0.478403
R200                 184483     -7.70282
R200                 184484    -0.744015
R200                 184485     -1.01936
R200                 184486     -1.18842
R200                 184487     -1.02308
R200                 184488    -0.954046
R200                 184489      1.49815
R200                 184490      1.34259
R200                 184491     -1.16148
R200                 184492     -1.97444
R200                 184493     -14.2381
R200                 184494    -0.154604
R200                 184495     -27.2206
R200                 184496     -9.17134
R200                 184497     -1.23597
R200                 184498      -1.8381
R200                 184509     -31.6767
R200                 184511      -31.638
R200                 184513     -50.9852
R200                 184514     -27.6739
R200                 184515     -33.9433
R200                 184516     -26.8458
R200                 184517     -50.5079
R200                 184518     -33.6007
R200                 184523     -11.0183
R200                 184524     -15.7304
R200                 184525       -24.18
R200                 184527     -24.4174
R200                 184528     -17.3391
R200                 184529     -25.3511
R200                 184530     -44.1615
R200                 184531     -31.7237
R200                 184532     -44.6677
R200                 184533      -26.033
R200                 184534     -32.5343
R200                 184535    -0.636186
R200                 184536     -1.35043
R200                 184538     -4.83111
R200                 184539     -8.03897
R200                 184540     -23.2187
R200                 184541      18.8976
R200                 184542      1.04672
R200                 184543      13.5353
R200                 184544     -11.2438
R200                 184545     -10.9231
R200                 184546     -7.45777
R200                 184547     -4.39983
R200                 184548     -7.68248
R200                 184549     -10.7482
R200                 184550     -5.80494
R200                 184551     -10.1613
R200                 184552     -6.06034
R200                 184553     -7.89266
R200                 184554     -5.13198
R200                 184557     -4.58284
R200                 184558     -5.54332
R200                 184559     -3.60094
R200                 184560     -6.10661
R200                 184561    -0.578502
R200                 184562     -3.89047
R200                 184565      -5.8535
R200                 184566     -3.50991
R200                 184567     -17.6794
R200                 184568      -8.9356
R200                 184569     -1.09582
R200                 184570     -13.7525
R200                 184571      -1.4965
R200                 184572     -5.67447
R200                 184573     -1.56093
R200                 184574     -1.51003
R200                 184595     -2.75154
R200                 184596     -3.72766
R200                 184597      -5.9609
R200                 184598     -8.13011
R200                 184599     -7.32376
R200                 184600     -9.67881
R200                 184601     -5.11047
R200                 184602     -1.86527
R200                 184603     -2.71841
R200                 184604     -2.30669
R200                 184605     -8.82514
R200                 184606     -4.24363
R200                 184607     -3.39951
R200                 184608     -10.5509
R200                 184609      14.5823
R200                 184610      10.3531
R200                 184613     -27.5339
R200                 184614     -4.66833
R200                 184615     -34.0029
R200                 184616     -8.65742
R200                 184617     -11.1789
R200                 184618     -4.98838
R200                 184621     -7.25541
R200                 184622     -19.6443
R200                 184623     -41.7091
R200                 184624     -48.5236
R200                 184625     -47.4533
R200                 184626     -22.7066
R200                 184627     -5.75259
R200                 184628     -11.0502
R200                 184629     -3.44173
R200                 184630     -3.48521
R200                 184631     -6.49093
R200                 184632     -9.78683
R200                 184633     -8.82739
R200                 184634     -6.92692
R200                 184635     -9.18916
R200                 184636     -3.76421
R200                 184637     -15.2895
R200                 184638     -16.3091
R200                 184639     -17.3265
R200                 184640     -34.4492
R200                 184641     -26.8669
R200                 184644     -15.2655
R200                 184645      -15.128
R200                 184646     -21.0487
R200                 184647     -18.7208
R200                 184648     -21.9468
R200                 184649     -26.8142
R200                 184650     -22.3654
R200                 184651     -32.5301
R200                 184675     -1.63723
R200                 184676     -6.34418
R200                 184677     -41.6969
R200                 184678     -7.14425
R200                 184679     -27.7598
R200                 184680     -23.9489
R200                 184681     -6.65692
R200                 184688     -2.82497
R200                 184689    -0.691122
R200                 184690    -0.386438
R200                 184691    -0.882927
R200                 184692      -2.3384
R200                 184693    -0.692755
R200                 184694    -0.243049
R200                 184695     -1.74778
R200                 184696    -0.232274
R200                 184698    -0.766617
R200                 184699    -0.728114
R200                 184700    -0.549089
R200                 184701    -0.459988
R200                 184702    0.0410552
R200                 184703     -0.36463
R200                 184704    -0.896709
R200                 184705    -0.681696
R200                 184706    -0.871588
R200                 184707    -0.601172
R200                 184708    -0.632832
R200                 184709     -1.15952
R200                 184710    -0.933031
R200                 184711    -0.828586
R200                 184712    -0.809373
R200                 184713     -1.14366
R200                 184714    -0.928648
R200                 184715    -0.999376
R200                 184728     -1.38962
R200                 184729     -4.43888
R200                 184730    -0.379637
R200                 184731     -4.91397
R200                 184732     -1.39844
R200                 184733    -0.380038
R200                 184734      1.25859
R200                 184735     -3.51115
R200                 184736      1.05958
R200                 184738     -1.20269
R200                 184739     0.516539
R200                 184740     -1.31528
R200                 184741      -1.0039
R200                 184742     -2.00595
R200                 184743     -1.89729
R200                 184744     -5.25135
R200                 184745     -3.22018
R200                 184748     -1.38366
R200                 184749     -2.12473
R200                 184752     -2.73155
R200                 184753      -1.3511
R200                 184754      -4.4513
R200                 184755     -1.80114
R200                 184756     -5.15979
R200                 184757     -1.74126
R200                 184758     -4.55424
R200                 184759     -1.56206
R200                 184776     -1.34673
R200                 184777      -4.3792
R200                 184778    -0.374873
R200                 184779     -1.61442
R200                 184780     -1.56807
R200                 184781     -0.77333
R200                 184782      7.25079
R200                 184783    -0.280168
R200                 184784      5.05544
R200                 184786    -0.297985
R200                 184787     0.358866
R200                 184788     -1.24426
R200                 184789     -1.02619
R200                 184790     -1.62663
R200                 184791     -1.88566
R200                 184792     -6.37899
R200                 184793     -4.11494
R200                 184794     -2.10618
R200                 184795     -2.23675
R200                 184796     -5.04959
R200                 184797       4.2097
R200                 184798     -3.19893
R200                 184799      4.30723
R200                 184800     -5.81931
R200                 184801    -0.643723
R200                 184802      -4.5556
R200                 184803     -1.02076
R200                 184820      -12.197
R200                 184821     -3.09267
R200                 184822     -5.36929
R200                 184823     -8.14024
R200                 184824     -5.51542
R200                 184825     -10.0556
R200                 184826     -16.3623
R200                 184827     -20.5578
R200                 184828     -17.6609
R200                 184829    -0.305807
R200                 184830     0.236806
R200                 184831      1.54415
R200                 184832      5.79878
R200                 184833       6.1746
R200                 184834     0.127394
R200                 184835     -13.3197
R200                 184836     -11.2929
R200                 184837      3.59357
R200                 184838      6.84222
R200                 184839    -0.506934
R200                 184840      0.87853
R200                 184841     -10.7748
R200                 184842     -3.14413
R200                 184845     -16.5969
R200                 184846     -27.9094
R200                 184847     -7.18512
R200                 184848     -11.6942
R200                 184849     -6.60229
R200                 184850     -2.37223
R200                 184853      -2.7842
R200                 184854     -6.16533
R200                 184855     -12.5502
R200                 184856     -16.9048
R200                 184857      -10.908
R200                 184858     -12.9798
R200                 184859     -11.9358
R200                 184880     -1.10365
R200                 184881     -3.91804
R200                 184882    -0.488691
R200                 184883    -0.367436
R200                 184884     -1.20873
R200                 184885     -0.58948
R200                 184886    -0.289614
R200                 184887     -0.55202
R200                 184888    -0.371072
R200                 184890    -0.833787
R200                 184891    -0.694411
R200                 184892    -0.197615
R200                 184893    -0.138813
R200                 184894       0.8726
R200                 184895     0.371807
R200                 184896     0.901484
R200                 184897    -0.095075
R200                 184898       1.1196
R200                 184899     0.596974
R200                 184900     -1.05243
R200                 184901    -0.896944
R200                 184902    -0.823939
R200                 184903     -1.31951
R200                 184904    -0.183562
R200                 184905    -0.217081
R200                 184906    -0.765798
R200                 184907    -0.962327
R200                 184924     -2.28076
R200                 184925    -0.868799
R200                 184926    -0.329672
R200                 184927     -2.17004
R200                 184928    -0.633367
R200                 184929      7.36409
R200                 184930      -1.6464
R200                 184931      9.68473
R200                 184932      10.5884
R200                 184933      1.41981
R200                 184934     -3.15987
R200                 184935      1.81221
R200                 184936      3.29936
R200                 184937     -9.64046
R200                 184938     -7.48269
